#######NUM_TRIALS: 0#######
####### EM: REL, EB: 1E-1 #######
******* Injected Iters: 15 *******
timestep = 0,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,0.9298071504663407704782685,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 1,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,0.7115945549814438608748901,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 2,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,1.1149669250429281586178831,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 3,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,0.5410434538399873094505210,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 4,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,1.8652294386493792899273103,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 5,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,0.2724980519344840645956651,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 6,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,2.3510186566483071146649309,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 7,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,0.2059439017758474266273083,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 8,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,1.8623003628784926544170730,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
timestep = 9,0.3108145594596862792968750,0.7847751975059509277343750,0.2202538847923278808593750,0.9506606459617614746093750,0.5635752081871032714843750,0.2603066563606262207031250,0.8420202136039733886718750,0.3496140837669372558593750,0.6207261085510253906250000,0.1221807673573493957519531,0.3559508323669433593750000,0.3900765776634216308593750,0.3828586637973785400390625,0.2730294754756781294702250,0.0960107743740081787109375,0.5361745953559875488281250,0.3971969783306121826171875,0.0604723878204822540283203,0.6326115727424621582031250,0.1200801208615303039550781,0.7723260521888732910156250,0.2390796691179275512695312,0.4467197656631469726562500,0.5164361000061035156250000,0.2798523306846618652343750,0.4929164946079254150390625,0.1917017102241516113281250,
